word_en,class_en,word_ru,class_ru
,,сельдь,рыба
,,сельдью,рыба
,,сельдям,рыба
,,сельдями,рыба
,,сельдях,рыба
,,сом,рыба
,,сома,рыба
,,сомам,рыба
,,сомами,рыба
,,сомах,рыба
,,соме,рыба
,,сомов,рыба
,,сомом,рыба
,,сому,рыба
,,сомы,рыба
,,карп,рыба
,,карпа,рыба
,,карпам,рыба
,,карпами,рыба
,,карпах,рыба
,,карпе,рыба
,,карпов,рыба
,,карпом,рыба
,,карпу,рыба
,,карпы,рыба
,,карасе,рыба
,,карасей,рыба
,,караси,рыба
,,карась,рыба
,,карасю,рыба
,,карася,рыба
,,карасям,рыба
,,карасями,рыба
,,карасях,рыба
,,карасём,рыба
,,сазан,рыба
,,сазана,рыба
,,сазанам,рыба
,,сазанами,рыба
